,Last Date of Month,Log-nominal USD to CAN,Log-nominal USD to JPN,Log-nominal USD to SWE,Log-nominal USD to CHE,Log-nominal USD to GBR,Log-nominal USD to BEL,Log-nominal USD to FRA,Log-nominal USD to DEU,Log-nominal USD to ITA,Log-nominal USD to NLD,Nominal Diff USD to CAN,Nominal Diff USD to JPN,Nominal Diff USD to SWE,Nominal Diff USD to CHE,Nominal Diff USD to GBR,Nominal Diff USD to BEL,Nominal Diff USD to FRA,Nominal Diff USD to DEU,Nominal Diff USD to ITA,Nominal Diff USD to NLD,Real Chg to 12-M Avg USD to CAN,Real Chg to 12-M Avg USD to JPN,Real Chg to 12-M Avg USD to SWE,Real Chg to 12-M Avg USD to CHE,Real Chg to 12-M Avg USD to GBR,Real Chg to 12-M Avg USD to BEL,Real Chg to 12-M Avg USD to FRA,Real Chg to 12-M Avg USD to DEU,Real Chg to 12-M Avg USD to ITA,Real Chg to 12-M Avg USD to NLD,USA INFL,CAN INFL,JPN INFL,SWE INFL,CHE INFL,GBR INFL,BEL INFL,FRA INFL,DEU INFL,ITA INFL,NLD INFL,USA IR,CAN IR,JPN IR,SWE IR,CHE IR,GBR IR,BEL IR,FRA IR,DEU IR,ITA IR,NLD IR
30,1993-01-31,-0.24521810563252058,-4.828259335822567,-1.9814978973497093,-0.39028378611250036,0.4269003888282294,-3.5040547671018634,-1.700210540375947,-0.4789633706172075,-7.307249262019506,-0.5963609118722534,-0.004234636189979851,-0.007647985892681675,-0.05138327190774361,-0.038289780692308706,-0.011999495366172397,-0.021584665310971474,-0.014293184236628287,-0.020147087012048537,-0.0542177583600667,-0.020421932217849048,-0.23152917463840705,-0.3108610022034153,1.47356108472294,-0.2720342437663991,-0.6414207294756269,0.033620435043161034,-0.07000718016325491,0.6659086847184844,-0.3262751214539028,-0.2246524952741512,0.4933051,0.3541913,-0.1,2.71397,0.5129113,-0.4,0.679685,0.390734,1.744966,0.5258545,0.0,3.19,6.9925,3.141,9.76,5.5344,6.98363,8.24,12.1036,8.59,12.67,8.11
31,1993-02-28,-0.23127043852581805,-4.793800964386211,-2.022421353580387,-0.4172619179876754,0.36429583107009356,-3.521643534738023,-1.7154901887703273,-0.4955495362134742,-7.346287590794497,-0.6137251135824546,0.013947667106702533,0.03445837143635622,-0.040923456230677946,-0.02697813187517506,-0.06260455775813584,-0.017588767636159464,-0.01527964839438023,-0.01658616559626669,-0.039038328774990916,-0.017364201710201255,0.03232405267447505,0.027629705660009662,-0.9822198081230333,0.169247771852447,0.3614705830391853,-0.16322671686109658,0.012281829658203902,-0.209320086068194,-0.1675591186366825,0.3858734081205829,0.3506311,0.3529412,0.1,0.2816201,0.6418668,0.6,0.2571796,0.3475118,0.7915567,0.3487358,0.5597015,3.12,6.395,2.384,9.32,5.3938,6.23086,8.75,12.0578,8.4,11.5,8.09
32,1993-03-31,-0.22082085594456446,-4.762322641689056,-2.045910610970891,-0.4191049938121992,0.37960014191311,-3.5240048109237025,-1.72176609740752,-0.49871255588218866,-7.37233799157339,-0.6155639459015656,0.010449582581253586,0.031478322697155114,-0.02348925739050367,-0.0018430758245237544,0.015304310843016422,-0.002361276185679717,-0.006275908637192629,-0.003163019668714462,-0.026050400778893312,-0.0018388323191109723,-0.25387602257693015,0.2808464056102222,-0.6958734236705617,0.008224005491925784,0.3043760879759657,-0.15734170666917358,0.13470651144374468,-0.6302501683112319,-0.04185247677759385,0.2876940112171924,0.349406,-0.1172333,0.3,0.4253738,0.5324951,0.5,0.1710133,0.5125363,0.2617801,0.3475239,0.6493506,3.11,5.61,2.384,9.71,5.0353,6.03193,8.4,11.292,7.98,11.35,7.6
33,1993-04-30,-0.23277700028244783,-4.722165355804121,-2.0082140323914683,-0.37836794022379716,0.4348297167380683,-3.492256112609122,-1.686102613369512,-0.4677510941924418,-7.337028055387422,-0.5845592401430462,-0.011956144337883362,0.04015728588493506,0.037696578579422546,0.04073705358840202,0.05522957482495833,0.031748698314580714,0.0356634840380079,0.03096146168974684,0.03530993618596856,0.031004705758519435,-0.0354121686981711,0.4182423314890089,0.10892109992278032,-0.11469912288257328,0.12289918683097756,-0.0178004598521726,-0.1346641135203921,-0.10981653209640702,0.11901489053101422,-0.08954007360069066,0.2785515,0.0,0.7,0.4194596,0.3038497,0.6,0.08536065,0.1240353,0.2610966,0.4329004,0.3686636,3.09,5.275,2.384,9.48,5.0031,6.02379,8.05,9.0996,7.92,11.45,7.53
34,1993-05-31,-0.23885940775421252,-4.703593696164184,-1.991579803235367,-0.3718393804585042,0.43676995793657697,-3.497718948652777,-1.6897267436629033,-0.4744313125728873,-7.2968606263217275,-0.5892300671401723,-0.006082407471764695,0.01857165963993701,0.016634229156101243,0.006528559765292985,0.0019402411985086632,-0.0054628360436552725,-0.003624130293391259,-0.0066802183804454685,0.04016742906569437,-0.004670826997126176,0.30425854690619564,-0.12417323161173144,-0.29684608770279164,-0.10498195562700402,-0.09690341425934146,0.14481939207575634,0.005771907817075261,0.035106874976285174,0.1250184647724515,-0.2766087227452443,0.1388889,0.2347418,0.1,-0.2334248,0.05871253,0.2,0.1599147,0.1376462,0.1302083,0.3448276,-0.09182736,3.1,5.325,2.384,8.74,4.9605,6.04427,7.27,7.6392,7.51,10.81,7.07
35,1993-06-30,-0.24600033345713723,-4.676670045685719,-2.008764216582855,-0.3899452964501276,0.41091688678640953,-3.526654599019104,-1.7173950539391927,-0.5036197235156615,-7.31658139922248,-0.6183697536021219,-0.007140925702924711,0.0269236504784649,-0.01718441334748788,-0.018105915991623422,-0.02585307115016744,-0.028935650366326726,-0.027668310276289354,-0.029188410942774246,-0.019720772900752692,-0.029139686461949532,-0.03835275295920482,-0.26251107980104393,-0.24016073251295822,-0.10111374740598467,-0.23657270036727535,-0.04909125559210281,-0.09685336361532326,0.06794728657800192,0.18859829442139642,-0.3116776133070084,0.1386963,0.0,-0.1,-0.3283803,-0.02557177,0.0,0.01064396,-0.05498282,0.260078,0.6013746,-0.3676471,3.21,4.88,2.384,8.32,5.0085,5.9517,6.95,7.3169,7.6,10.25,6.73
36,1993-07-31,-0.24842135849847832,-4.679269729534864,-2.076963473804296,-0.41521739955084264,0.40246059908786574,-3.5689691574413787,-1.7658260872015505,-0.5398211606072432,-7.368983012455763,-0.6574681881029273,-0.0024210250413410905,-0.002599683849145329,-0.06819925722144093,-0.025272103100715038,-0.008456287698543785,-0.04231455842227483,-0.04843103326235787,-0.036201437091581634,-0.05240161323328252,-0.03909843450080541,0.1664148080714643,0.29976982759339155,0.09956312406987644,0.017261732602315505,-0.12172681551575171,0.4377240575963741,0.07847688106633144,0.2744404049580208,-0.03665473312243961,0.6404120348454799,0.0,0.234192,0.3,-0.193559,-0.06200456,-0.2,0.6598552,0.0825196,0.5188068,0.3415884,0.6457565,3.16,4.4725,2.384,8.21,4.642,6.00355,7.24,8.0968,7.24,9.54,6.55
37,1993-08-31,-0.268499253035007,-4.642128726973624,-2.0852496419628124,-0.40319586866412105,0.3997152761275574,-3.5832411220909393,-1.7799904856280562,-0.5273286958650049,-7.380099915929846,-0.6451117315213883,-0.020077894536528668,0.0371410025612402,-0.00828616815851646,0.012021530886721588,-0.0027453229603083273,-0.014271964649560598,-0.014164398426505631,0.012492464742238307,-0.01111690347408345,0.012356456581538944,-0.1528147713714662,0.01878734042444563,0.0788044021538421,0.21902946289090935,0.2569109221269465,-0.10361104924046538,-0.1732056367051229,-0.40180720253570174,-0.4209019867271495,0.19180372622075753,0.2770083,0.1168224,0.3,0.1072829,0.4930307,0.5,0.4229224,0.0,0.0,0.08510638,0.6416132,3.14,4.3075,2.384,7.59,4.5767,5.91406,9.53,7.9281,6.61,9.33,6.36
38,1993-09-30,-0.27876745506220674,-4.659419706430337,-2.0815642870608144,-0.3493884618877592,0.42186325391780055,-3.551053137206533,-1.7356123086050539,-0.48359830151150673,-7.358257485565023,-0.5996054361515811,-0.010268202027199747,-0.017290979456713096,0.0036853549019979503,0.053807406776361866,0.022147977790243134,0.03218798488440644,0.044378177023002285,0.043730394353498125,0.02184243036482325,0.045506295369807215,-0.1763283328636428,-0.1782657521173956,0.5762133138818266,-0.19051373185351833,0.13473144420672595,-0.5093332982935821,0.16228155187316617,-0.2714248155169219,-0.007093040914813109,-0.015437117559615576,0.2071823,0.0,0.1,0.8903178,-0.06139755,0.4,-0.178985,0.3160643,-0.1290323,0.255102,0.6375228,3.12,4.786,1.629,7.53,4.6136,5.95987,9.87,7.2893,6.63,9.11,6.35
39,1993-10-31,-0.2823931105181702,-4.673015732883159,-2.0818760757952957,-0.36686287032622217,0.40699726708624095,-3.5743099993708003,-1.749912644192799,-0.49500107341901933,-7.378339989367522,-0.611828659382357,-0.003625655455963439,-0.013596026452821874,-0.0003117887344812331,-0.017474408438462985,-0.014865986831559597,-0.023256862164267478,-0.014300335587745128,-0.011402771907512599,-0.020082503802498763,-0.012223223230775848,-0.0034742376463756663,-0.3291027441207852,-0.24696190752232172,-0.20218745336685473,-0.41680306529095873,-0.12301511314804303,-0.09564919805082939,-0.06428934982050916,0.10548514758660854,-0.533633783697248,0.4135079,0.2333722,-0.1,0.2982392,0.0745187,0.0,0.1160215,0.1780822,0.0,0.5089058,0.0,3.24,4.7375,1.629,7.45,4.4613,5.81362,9.13,6.9791,6.64,8.78,6.3
40,1993-11-30,-0.27566009722445545,-4.680987054289537,-2.112162813766182,-0.40339630293905293,0.39258248227715065,-3.5898875049069856,-1.7761211591145916,-0.5309223254651131,-7.41836687984686,-0.6462651946598149,0.006733013293714729,-0.007971321406378351,-0.030286737970886435,-0.03653343261283076,-0.014414784809090309,-0.01557750553618531,-0.026208514921792547,-0.035921252046093755,-0.040026890479338384,-0.034436535277457936,0.39706847037715526,-0.24870560975519318,-0.22818467489208483,0.03677587211195854,-0.12009123881658011,0.2552960889211202,0.03799929152288972,0.26253562133343317,0.09812778507960829,-0.0783990845952306,0.06863418,0.4656577,-0.6,0.0407332,-0.1347159,-0.2,0.1369574,0.09571995,0.129199,0.3375528,0.0,3.35,4.3625,1.629,7.22,4.4659,5.6076,8.17,6.721,6.31,9.01,5.96
41,1993-12-31,-0.2857802651621846,-4.6996891437679,-2.1222735148389558,-0.38076249546779256,0.39964822278659956,-3.574870537502069,-1.7660484215420051,-0.5367857254355223,-7.430807848067649,-0.6503440582346358,-0.01012016793772913,-0.018702089478362716,-0.010110701072773676,0.02263380747126037,0.0070657405094489145,0.015016967404916759,0.010072737572586421,-0.005863399970409189,-0.012440968220788662,-0.004078863574820901,-0.23129818086058124,0.44558885987896435,-0.22427022003881136,0.26702028744323,0.4272862587366025,0.17940046975788304,0.040103223407793376,0.27380800933769583,-0.03093604897363811,-0.15514319414236655,0.0,-0.2317497,0.1,-0.3827361,0.1249937,0.3,0.1472909,-0.04098361,0.2580645,0.1682086,-0.4524887,3.26,4.092,1.629,6.89,4.1141,5.38281,7.09,6.5189,6.11,8.59,5.6
42,1994-01-31,-0.27558418725364436,-4.713499789538896,-2.094145408045032,-0.38635024424848224,0.40031855395528526,-3.58933532377755,-1.7784546851489762,-0.5553782508150493,-7.438059948285612,-0.6686495489595451,0.010196077908540213,-0.01381064577099611,0.028128106793923635,-0.005587748780689683,0.0006703311686857005,-0.014464786275480979,-0.012406263606971057,-0.018592525379527047,-0.007252100217963076,-0.01830549072490928,-0.234566210706883,0.057871332993214786,0.17645206417169135,-0.07496557003003962,-0.25721873905105985,0.013730091617984996,-0.10117878321378515,0.039742143090178816,-0.0017375295522388257,0.2196696783251202,0.2743484,0.0,0.1,0.3106352,0.1169927,-0.1,0.4097069,0.1230012,0.5148005,0.5037783,0.3636364,3.15,3.8725,1.629,6.97,3.9226,5.44345,6.96,6.3185,5.89,8.42,5.22
43,1994-02-28,-0.2944590567308047,-4.666275633365857,-2.0778026995113104,-0.37603629741735217,0.39150140109077813,-3.5771095532709265,-1.774189348034591,-0.551295556319704,-7.430090413487956,-0.6659815124871757,-0.018874869477160328,0.04722415617303888,0.016342708533721773,0.010313946831130072,-0.008817152864507127,0.012225770506623324,0.004265337114385259,0.004082694495345374,0.007969534797656053,0.0026680364723693506,-0.6104887870152603,-0.1763361778083059,0.11420487462045603,0.05846024829385671,0.05779660847989043,-0.10266201508741135,0.025920406873933155,0.11451775453705451,-0.07917477687421659,0.2510644274066098,0.3419973,-0.8130081,0.0,0.3096732,0.4059866,0.4,0.3243356,0.2866503,0.7682458,0.4177109,0.5434783,3.43,3.805,1.629,6.98,4.0375,5.26328,6.45,6.2992,5.91,8.45,5.29
44,1994-03-31,-0.31071477156235366,-4.654887539232473,-2.0688354958926114,-0.3571148471671177,0.40005047540666555,-3.551340040091875,-1.751753114205672,-0.5252609315622464,-7.418558902506124,-0.6421696257950779,-0.016255714831548973,0.01138809413338393,0.00896720361869896,0.01892145025023445,0.008549074315887417,0.02576951317905163,0.022436233828919017,0.026034624757457547,0.011531510981831694,0.023811886692097883,0.23210143361991376,0.3015609481466024,0.02931587192370655,-0.1789910182228004,0.08098783192242248,-0.24519840104509116,0.012314268257407779,-0.3460274186632466,-0.15220204774622736,0.11304026995218841,0.3408316,0.0,0.5,0.3696482,0.001583449,0.3,0.0,0.231387,0.1270648,0.249584,0.6306306,3.77,4.206,1.629,7.04,3.9973,5.22758,6.15,6.247,5.84,8.42,5.32
45,1994-04-30,-0.32425505268262117,-4.639419910377952,-2.0649622204150018,-0.3634618606277064,0.3935949355376769,-3.554776469590456,-1.7607846649286245,-0.5296866314069092,-7.393921339611617,-0.6457410581626749,-0.013540281120267506,0.015467628854521465,0.003873275477609628,-0.006347013460588691,-0.006455539868988669,-0.0034364294985809174,-0.009031550722952586,-0.004425699844662789,0.024637562894507248,-0.0035714323675970494,0.39358717430930534,0.11780435061414174,0.18596788485797244,0.03800895144301902,0.43557589819263676,0.15340791806063026,0.14686951079433785,-0.07107689164395609,0.04551721225694827,-0.12941605934769884,0.1358696,0.0,0.2,0.4047108,0.05213989,0.8,0.1772865,0.2715915,0.1269035,0.1659751,0.179051,4.01,5.8875,1.629,7.09,3.9572,5.28981,5.93,6.0139,5.59,8.11,5.3
46,1994-05-31,-0.32266304134702645,-4.642015965833884,-2.0435682197560294,-0.345361184038459,0.4082611954101656,-3.5295905964305545,-1.7356828230076498,-0.5047069427578136,-7.37435311509304,-0.6204151843938464,0.001592011335594723,-0.0025960554559318894,0.021394000658972345,0.01810067658924741,0.014666259872488707,0.025185873159901284,0.025101841920974755,0.02497968864909561,0.01956822451857665,0.025325873768828555,-0.04590808614969266,-0.04956949401911448,0.021589092265184684,-0.308096199760698,-0.11203567337467057,0.2714846722737403,0.1041930110396656,0.2131840591511761,0.383043837310554,-0.08095142827664659,0.0678426,-0.234192,0.1,0.2257245,-0.6207178,0.2,0.3018946,0.2166847,0.2534854,0.5799503,0.0893655,4.51,6.285,1.629,7.0,3.9844,5.22727,5.34,5.642,5.2,7.81,5.13
47,1994-06-30,-0.3246887980808766,-4.630120326390939,-2.0537133931071048,-0.3167796032754769,0.42278098587339585,-3.511843901749219,-1.7155441499722364,-0.48679928916313625,-7.372884547811612,-0.6011415347639211,-0.002025756733850137,0.011895639442944805,-0.010145173351075343,0.028581580762982117,0.014519790463230264,0.017746694681335384,0.02013867303541339,0.01790765359467733,0.0014685672814280792,0.019273649629925282,0.07565403262263137,-0.5176862588566813,-0.3544561553477261,0.16148151603840388,-0.47684938640035024,-0.15920094582580946,-0.3260773640027328,-0.18033443472051658,-0.2893949469728554,-0.40483717565710686,0.3389831,0.2347418,-0.4,0.02010859,0.1574284,0.0,0.2075765,-0.04054054,0.1264223,0.1647446,-0.2678571,4.52,6.394,1.629,6.99,4.2358,5.18786,5.42,5.5647,5.07,8.11,5.05
48,1994-07-31,-0.32396578452902763,-4.5894980165937955,-2.047318579788993,-0.28058192596147424,0.43612362906195695,-3.4756862336528944,-1.6808651517750932,-0.4494181956366271,-7.353920774216677,-0.5644611729319,0.00072301355184895,0.04062230979714343,0.006394813318111758,0.03619767731400264,0.013342643188561099,0.0361576680963247,0.03467899819714315,0.037381093526509146,0.018963773594935063,0.03668036183202106,0.18924392345661573,-0.24685821365425564,-0.1122314855716171,0.1320087117969957,-0.4308366077198826,0.22991847695799494,-0.08246679019009995,0.028032546882565124,-0.11519756184290131,0.28453842443132243,0.2702703,0.3512881,-0.5,0.02010454,-0.01726265,-0.5,0.6214397,-0.01351899,0.2525252,0.2467105,0.3581021,4.73,6.3625,1.629,7.32,4.1815,5.26637,5.46,5.6413,4.97,8.48,4.92
49,1994-08-31,-0.32085085571825617,-4.60457400830949,-2.0466600521554565,-0.2764188801730702,0.43320996841672327,-3.4735180432417816,-1.6790012878194176,-0.4476302002688432,-7.366539960520519,-0.5636078092049601,0.0031149288107714668,-0.015075991715694848,0.0006585276335364654,0.004163045788404041,-0.0029136606452336844,0.0021681904111128247,0.0018638639556756154,0.0017879953677839011,-0.012619186303841623,0.000853363726939893,-0.18169227627553614,0.5703661087885852,-0.0585306204716054,0.16344827296360354,0.43604777396603117,-0.22636445036048336,-0.044649127963835245,-0.011194671912641119,-0.09632129967091618,0.21361022976196675,0.4043127,0.1166861,0.5,0.0281407,0.3926794,0.5,0.1544004,-0.01352082,0.2518892,0.1640689,0.4460303,4.81,5.68,1.629,7.68,4.2188,5.57745,5.5,5.5989,5.0,8.92,4.97
50,1994-09-30,-0.3030631744900833,-4.5928374494588775,-2.017925116074587,-0.25402187095914563,0.4485884524902512,-3.462606009790799,-1.6672350111603171,-0.4376741171301802,-7.356145767941733,-0.5522746216785298,0.01778768122817287,0.011736558850612866,0.028734936080869744,0.022397009213924568,0.015378484073527932,0.010912033450982683,0.01176627665910046,0.00995608313866303,0.0103941925787856,0.01133318752643031,-0.019504502910961008,0.24868910866184368,0.6520298532650919,-0.03600123526124899,0.18850450250060732,-0.3143524808956406,0.2707161424246256,-0.2825188794516301,0.13008686628457689,0.3185455129266001,0.2684564,0.1165501,0.3,0.9042681,0.04039289,0.2,-0.1644399,0.311021,-0.2512563,0.3276003,0.7992895,5.03,5.6425,1.629,7.71,4.0085,5.76811,5.4,5.6268,5.07,8.72,5.07
51,1994-10-31,-0.3003267899848597,-4.588563047674376,-1.9828067349445027,-0.23491400691312514,0.473995650515273,-3.4429789156771102,-1.6491392792856523,-0.4183813333747108,-7.344906375105299,-0.5322739549718603,0.0027363845052236213,0.004274401784501336,0.03511838113008414,0.019107864046020495,0.025407198025021782,0.01962709411368868,0.018095731874664844,0.01929278375546939,0.01123939283643427,0.020000666706669556,-0.045577756587126816,0.2530618808065377,-0.02648580721965388,0.0005892157686550603,-0.09830227995880964,0.06244306722611981,0.24024701346947674,0.11163994354986728,0.3532319527505523,-0.15962451968674363,0.06693441,-0.2328289,0.5,0.1075397,-0.08233654,-0.1,-0.2058884,0.2156916,-0.1259446,0.4897959,0.08810572,5.51,5.44,1.629,7.95,4.0089,5.9747,5.22,5.6477,5.22,8.85,5.2
52,1994-11-30,-0.3109346242619311,-4.585416357501231,-1.9965625238120353,-0.25897390831503725,0.4632307449583068,-3.4560011737028296,-1.6651942326889542,-0.43152264242745403,-7.367588615684905,-0.5458645284105065,-0.010607834277071404,0.0031466901731453945,-0.013755788867532592,-0.02405990140191211,-0.010764905556966187,-0.013022258025719324,-0.016054953403301875,-0.013141309052743244,-0.02268224057960655,-0.013590573438646225,0.4441643086503602,-0.44053333595640165,-0.3598670222016602,0.022167207080732054,0.123903198970363,0.1439143626874162,-0.1486637149773129,0.23008335854999434,0.009552907225740093,-0.45163749672354103,0.1337793,0.5834306,-0.3,-0.07161614,-0.00713115,0.2,0.0,0.01345171,0.1261034,0.4061739,-0.2640845,5.79,5.68,1.629,8.11,3.858,6.12536,5.14,5.6119,5.21,8.76,5.23
53,1994-12-31,-0.3288000231726789,-4.6069925245201295,-2.01704738641215,-0.28435153235532495,0.44385214051286825,-3.4759955917373415,-1.6888404152202134,-0.4520942087021677,-7.39860878108859,-0.5653706256177868,-0.017865398910747843,-0.02157616701889875,-0.02048486260011484,-0.025377624040287705,-0.01937860444543854,-0.019994418034511963,-0.023646182531259274,-0.020571566274713682,-0.031020165403684352,-0.01950609720728036,0.01193065930047757,-0.21309731128821774,-0.08541192135592057,0.06061959017250407,0.28373053185071884,0.13161788530175267,-0.04852550615527362,0.21668295613260968,-0.09818062046232523,-0.1273334259510691,0.0,0.1160093,-0.3,-0.1831502,-0.01675374,0.4,0.02063132,-0.0268998,0.2518892,0.2427184,-0.353045,6.29,6.5975,1.629,7.97,4.119,6.42685,5.37,5.9482,5.4,9.04,5.42
54,1995-01-31,-0.3458566365028531,-4.6028274439096135,-2.011898511521966,-0.2517698801025327,0.4540012717682297,-3.451256581534892,-1.6660450632453914,-0.4253984458156144,-7.384939317278304,-0.5399377243094383,-0.017056613330174164,0.004165080610516014,0.005148874890184008,0.03258165225279225,0.010149131255361432,0.024739010202449396,0.022795351974822076,0.026695762886553287,0.013669463810285443,0.02543290130834852,-0.24133107519036545,-0.027023301932621813,0.10888517572675127,0.2719501568217655,-0.4223014139782386,0.0622459941234621,-0.04039922952720487,-0.08640924683386908,-0.17109827926103804,0.11165370180313894,0.4008016,0.3476246,0.0,0.3749501,0.7100019,0.0,0.4228548,0.2556168,0.3768844,0.4035513,0.1771479,6.24,7.838,1.629,8.02,3.9613,6.63778,5.36,5.9223,5.16,9.13,5.18
55,1995-02-28,-0.3368293157180262,-4.587380890578409,-2.0003171622138463,-0.24019730588003732,0.4523486940070148,-3.431079756144025,-1.6534930746302712,-0.40693070026977435,-7.3905393888422415,-0.5214094173056356,0.009027320784826875,0.015446553331204704,0.011581349308119826,0.011572574222495385,-0.0016525777612149128,0.02017682539086696,0.012551988615120191,0.018467745545840075,-0.00560007156393727,0.018528307003802702,0.021183376079826455,-0.22084780424235806,0.051405891168808004,0.24929501356592762,0.0030807919109772097,-0.07380315300527274,0.012954909735020781,0.012835884659411045,0.13518114022747074,0.30059767177198454,0.3992016,0.4618938,-0.3,0.3576538,0.891504,0.4,0.2772928,0.308642,0.5006258,0.7234727,0.530504,6.16,8.118,1.629,7.9,3.7688,6.80391,5.42,5.8157,5.1,9.09,5.11
